job_id,language
26895,Java
26895,SQL
26895,Scala
26895,Python
26896,Julia
26896,Go
26896,Python
26897,Java
26897,Julia
26897,Python
26898,R
26898,C++
26898,Scala
26898,Python
26899,SQL
26899,Python
26900,Python
26900,R
26900,Scala
26901,Scala
26901,Python
26902,Julia
26902,Python
26903,Go
26903,Python
26904,R
26904,Python
26905,Julia
26905,Python
26906,Java
26906,Go
26906,SQL
26906,Python
26907,Python
26907,Go
26907,C++
26908,SQL
26908,Go
26908,Julia
26908,Python
26909,SQL
26910,Scala
26910,Python
26911,C++
26911,Python
26912,SQL
26912,Python
26913,Java
26913,Python
26914,Go
26914,Julia
26914,R
26914,Python
26915,C++
26915,Python
26916,Scala
26916,Python
26917,SQL
26917,Python
26918,Julia
26918,Bash
26918,Python
26919,Julia
26919,Python
26920,Go
26920,R
26920,C++
26920,Python
26921,Bash
26921,Go
26921,Scala
26921,Python
26922,Bash
26922,Scala
26922,C++
26922,Python
26923,Bash
26923,R
26923,Python
26924,SQL
26924,Scala
26924,Python
26925,Python
26926,C++
26926,Go
26926,Julia
26926,Python
26927,Python
26927,Bash
26927,Java
26928,Go
26928,Java
26928,SQL
26928,Python
26929,Python
26929,R
26930,SQL
26930,Python
26931,Bash
26931,Python
26931,Julia
26932,Go
26932,Java
26932,Python
26933,SQL
26933,Python
26934,Bash
26934,Python
26935,Scala
26935,Julia
26935,Python
26936,Bash
26936,C++
26936,Python
26937,C++
26937,Python
26938,R
26938,Python
26939,Python
26939,Java
26940,Java
26940,SQL
26940,Python
26941,SQL
26941,Java
26941,Python
26942,R
26942,Python
26942,Java
26943,Bash
26943,Python
26944,Java
26944,Bash
26944,Python
26945,C++
26945,Java
26945,Python
26946,Python
26946,Scala
26946,Java
26947,R
26947,Bash
26947,Python
26948,Julia
26948,Java
26948,Scala
26948,Python
26949,Scala
26949,Python
26950,R
26950,Python
26951,R
26951,Go
26951,Python
26952,Java
26952,Bash
26952,Python
26953,R
26953,SQL
26953,Python
26954,Scala
26954,Java
26954,SQL
26954,Python
26955,Go
26955,Java
26955,Scala
26955,Python
26956,Julia
26956,SQL
26956,Python
26957,Go
26957,R
26957,Python
26958,Java
26958,Scala
26958,Python
26959,Julia
26959,Bash
26959,Python
26960,Java
26960,Go
26960,Python
26961,Python
26961,Java
26962,Bash
26962,Python
26963,Java
26963,Scala
26963,Python
26964,Bash
26964,SQL
26964,Python
26965,SQL
26965,Java
26965,Bash
26965,Python
26966,Julia
26966,Python
26967,R
26967,Python
26968,Java
26968,C++
26968,Bash
26968,Python
26969,SQL
26969,R
26969,Go
26969,Python
26970,C++
26970,Scala
26970,Bash
26970,Python
26971,Julia
26971,R
26971,SQL
26971,Python
26972,Bash
26972,Python
26973,SQL
26973,Python
26974,C++
26974,Python
26975,SQL
26975,Go
26975,Python
26976,R
26976,Python
26977,R
26977,SQL
26977,Python
26978,Python
26979,Bash
26979,SQL
26979,Python
26980,Bash
26980,Scala
26980,Python
26981,C++
26981,Python
26982,Bash
26982,SQL
26982,Python
26983,Scala
26983,R
26983,Python
26984,Go
26984,Scala
26984,Python
26985,R
26985,SQL
26985,Python
26986,Go
26986,Java
26986,C++
26987,Python
26987,SQL
26987,Julia
26988,SQL
26988,Python
26989,Java
26989,Python
26990,Scala
26990,C++
26990,Python
26991,Python
26991,SQL
26991,R
26992,Java
26992,Scala
26992,Python
26993,SQL
26993,Java
26993,R
26993,Python
26994,Go
26994,Python
26994,R
26995,Julia
26995,Python
26996,Scala
26996,Java
26996,Bash
26996,Python
26997,SQL
26998,Bash
26998,R
26998,Python
26999,SQL
26999,Scala
26999,Julia
26999,Python
27000,Scala
27000,Python
27001,Bash
27001,R
27001,Go
27001,Python
27002,Julia
27002,C++
27002,Scala
27002,Python
27003,Scala
27003,Python
27004,C++
27004,Bash
27004,Python
27005,Python
27005,R
27006,Scala
27006,Python
27007,Scala
27007,Python
27008,R
27008,SQL
27008,Go
27008,Python
27009,R
27009,C++
27009,Python
27010,Python
27010,R
27010,SQL
27011,Bash
27011,C++
27011,Python
27012,R
27012,Python
27013,Go
27013,Scala
27013,Python
27014,Julia
27014,Python
27015,Bash
27015,Python
27016,Go
27016,Julia
27016,Python
27017,Python
27017,Bash
27017,SQL
27018,Bash
27018,Python
27019,R
27019,Julia
27019,Go
27019,Python
27020,Go
27020,Python
27021,SQL
27021,Go
27021,R
27021,Python
27022,Bash
27022,Python
27023,R
27023,SQL
27023,Julia
27023,Python
27024,Julia
27024,Python
27025,R
27025,Julia
27025,C++
27025,Python
27026,R
27026,Scala
27026,Python
27027,C++
27027,Python
27028,Bash
27028,Python
27029,C++
27029,Go
27029,Python
27030,SQL
27031,Julia
27031,Python
27032,Bash
27032,SQL
27032,Python
27033,R
27033,Python
27034,R
27034,Bash
27034,Scala
27034,Python
27035,Python
27035,Go
27035,Bash
27036,Java
27036,R
27036,Scala
27036,Python
27037,Bash
27037,Python
27038,SQL
27038,Julia
27038,Python
27039,C++
27039,Python
27040,Java
27040,Python
27041,Scala
27041,R
27041,Python
27042,R
27042,C++
27042,Python
27043,Julia
27043,Python
27044,Julia
27044,Python
27045,Python
27045,Bash
27046,SQL
27046,Python
27047,Java
27047,Julia
27047,C++
27047,Python
27048,Julia
27048,Python
27049,Java
27049,SQL
27049,Python
27050,Bash
27050,Java
27050,R
27050,Python
27051,Bash
27051,Python
27052,R
27052,Python
27053,C++
27053,Java
27053,Python
27054,Go
27054,R
27054,Julia
27054,Python
27055,Java
27055,R
27055,Python
27056,Bash
27056,Julia
27056,C++
27056,Python
27057,Scala
27057,R
27057,Python
27058,Go
27058,Scala
27058,Python
27059,Go
27059,Python
27060,R
27060,Go
27060,Python
27061,R
27061,Python
27062,Scala
27062,Go
27062,Python
27063,Go
27063,Python
27064,Julia
27064,Python
27065,Python
27065,Bash
27066,C++
27066,Scala
27066,Python
27067,Julia
27067,Scala
27067,Python
27068,C++
27068,Java
27068,Go
27068,Python
27069,R
27069,Python
27070,C++
27070,Julia
27071,Bash
27071,Go
27071,Python
27072,Java
27072,Python
27073,SQL
27073,Java
27073,Julia
27073,Python
27074,Go
27074,Python
27075,C++
27075,R
27075,Julia
27076,Go
27076,Python
27077,Bash
27077,SQL
27077,Python
27078,SQL
27078,Python
27079,R
27079,C++
27079,Python
27080,Bash
27080,Python
27081,Go
27081,SQL
27081,C++
27081,Python
27082,Python
27082,Go
27083,Julia
27083,Java
27083,Go
27083,Python
27084,Python
27084,SQL
27085,SQL
27085,Bash
27085,Python
27086,Go
27086,Python
27087,Scala
27088,Julia
27088,Go
27088,R
27088,Python
27089,Go
27089,Python
27090,Python
27090,Java
27090,Go
27091,Python
27091,R
27092,Go
27092,Python
27093,Scala
27093,Julia
27093,Python
27094,C++
27094,Julia
27094,Java
27094,Python
27095,Julia
27095,Python
27096,C++
27096,Python
27097,Go
27097,Scala
27097,Python
27098,R
27098,Java
27098,C++
27098,Python
27099,Julia
27099,SQL
27099,Python
27100,Go
27100,Java
27100,Python
27101,C++
27101,Python
27102,C++
27102,Java
27102,Python
27103,Bash
27103,SQL
27103,R
27103,Python
27104,R
27104,SQL
27104,Python
27105,Python
27105,Julia
27106,R
27106,Bash
27106,SQL
27106,Python
27107,C++
27107,Python
27107,Bash
27108,C++
27108,R
27108,Python
27109,Java
27109,Go
27109,Python
27110,Julia
27110,Python
27111,SQL
27111,Bash
27111,Python
27112,C++
27112,SQL
27113,Scala
27113,Python
27114,Go
27114,Python
27115,Python
27116,R
27116,SQL
27116,Python
27117,Java
27117,C++
27117,R
27117,Python
27118,Java
27118,Python
27119,Scala
27119,Bash
27119,Go
27119,Python
27120,Java
27120,Go
27120,Python
27121,Bash
27121,C++
27121,Python
27122,C++
27122,Julia
27122,Scala
27122,Python
27123,C++
27123,Julia
27123,Python
27124,Java
27124,C++
27124,Python
27125,Go
27125,Java
27125,Python
27126,SQL
27126,Java
27126,Python
27127,SQL
27127,Python
27128,Julia
27128,R
27128,Python
27129,C++
27129,Python
27130,R
27130,Bash
27130,Python
27131,SQL
27131,Scala
27131,Python
27132,Go
27132,Python
27133,SQL
27133,Julia
27133,C++
27133,Python
27134,R
27134,Python
27135,R
27135,Python
27136,C++
27136,Go
27136,SQL
27136,Python
27137,Go
27137,C++
27138,Scala
27138,Python
27139,Scala
27139,Python
27140,Java
27140,Scala
27140,C++
27141,Julia
27141,Python
27142,Go
27142,Python
27143,Scala
27143,Python
27144,Java
27144,R
27144,Python
27145,Go
27145,R
27145,Python
27146,SQL
27146,Python
27147,Julia
27147,Java
27147,Python
27148,Java
27148,Python
27149,Python
27150,Python
27150,Go
27150,R
27151,Bash
27151,Python
27152,C++
27152,SQL
27152,Python
27153,Bash
27153,Python
27154,Java
27154,Bash
27154,Python
27155,Go
27155,Python
27156,Python
27157,Bash
27157,SQL
27157,Python
27158,R
27158,Python
27159,Python
27159,Julia
27160,Julia
27160,C++
27160,Python
27161,SQL
27161,Python
27162,Java
27162,Python
27163,SQL
27164,Go
27164,R
27164,Python
27165,Julia
27165,SQL
27165,Python
27166,C++
27166,Python
27167,Java
27167,C++
27167,Python
27168,Java
27168,Go
27168,Python
27169,Bash
27169,Python
27169,R
27170,Scala
27170,Python
27171,Bash
27171,C++
27171,R
27172,C++
27172,Java
27172,SQL
27172,Python
27173,Java
27173,C++
27173,Python
27174,Bash
27174,Scala
27174,Python
27175,Bash
27175,R
27175,Go
27175,Python
27176,SQL
27176,Python
27177,Java
27177,Python
27178,Julia
27178,Python
27179,SQL
27179,Python
27180,R
27180,Python
27180,Scala
27181,C++
27181,Java
27181,Python
27182,Bash
27182,Julia
27182,Python
27183,C++
27183,Python
27184,Scala
27184,SQL
27184,Bash
27184,Python
27185,SQL
27185,Bash
27185,Java
27185,Python
27186,Go
27186,Julia
27186,Java
27187,C++
27187,Bash
27187,Python
27188,Bash
27188,R
27188,Python
27189,Julia
27189,Python
27190,Java
27190,Python
27191,SQL
27191,Java
27191,Bash
27191,Python
27192,Julia
27192,R
27192,Python
27193,Go
27193,C++
27193,Python
27194,Scala
27194,Python
27195,R
27195,Bash
27195,Python
27196,C++
27196,Python
27197,Go
27197,SQL
27197,Python
27198,Bash
27198,Python
27199,Bash
27199,Python
27200,C++
27200,Python
27201,C++
27201,SQL
27201,Python
27202,Python
27203,SQL
27203,Python
27204,R
27205,Go
27205,Python
27205,Julia
27206,Go
27206,R
27206,Julia
27206,Python
27207,R
27207,Python
27208,Python
27209,Julia
27209,Java
27209,Python
27210,Julia
27210,Python
27211,Go
27211,Scala
27211,Python
27212,R
27212,Python
27213,Bash
27213,Python
27214,SQL
27214,R
27214,Python
27215,Scala
27215,R
27215,Python
27216,Julia
27216,Python
27217,C++
27217,Julia
27217,Python
27218,Go
27218,SQL
27218,Julia
27218,Python
27219,Julia
27219,SQL
27219,Python
27220,Bash
27220,SQL
27220,C++
27220,Python
27221,SQL
27221,Bash
27221,Java
27221,Python
27222,Scala
27222,Python
27223,Julia
27223,Python
27224,Python
27225,SQL
27225,Python
27226,Bash
27226,Julia
27226,R
27226,Python
27227,Julia
27227,R
27227,Python
27228,SQL
27228,Scala
27228,C++
27228,Python
27229,Go
27229,C++
27229,Python
27230,R
27230,Scala
27230,Python
27231,Go
27231,Python
27232,C++
27232,Python
27233,SQL
27233,Go
27233,Python
27234,R
27234,Python
27235,C++
27235,Java
27235,Python
27236,R
27236,C++
27236,Java
27236,Python
27237,Go
27237,SQL
27237,Python
27238,Java
27238,Go
27238,Python
27239,Bash
27239,R
27239,Python
27240,Java
27240,Python
27241,SQL
27241,Scala
27241,Java
27241,Python
27242,Java
27242,Python
27243,Python
27244,SQL
27244,Python
27244,Julia
27245,R
27245,Java
27245,Bash
27245,Python
27246,R
27246,SQL
27246,Python
27247,R
27247,Python
27248,Python
27248,C++
27249,Bash
27249,Python
27250,Julia
27250,R
27250,C++
27250,Python
27251,Go
27251,Python
27252,SQL
27252,Go
27252,Python
27253,R
27253,Go
27253,Bash
27253,Python
27254,Scala
27254,Python
27254,Go
27255,Java
27255,Python
27256,C++
27256,Python
27257,Go
27257,Scala
27257,Python
27258,Java
27258,Python
27259,Bash
27259,Go
27259,C++
27259,Python
27260,Python
27261,SQL
27261,Python
27262,Go
27262,C++
27262,Python
27263,C++
27263,Go
27263,Python
27264,Go
27264,SQL
27264,Bash
27264,Python
27265,SQL
27265,Python
27265,Java
27266,Scala
27266,Python
27267,R
27267,Go
27267,Python
27268,R
27268,C++
27268,Python
27269,Scala
27269,Python
27270,Java
27270,Python
27271,Python
27271,Java
27272,Go
27272,R
27272,Scala
27272,Python
27273,Python
27273,Java
27273,Go
27274,Python
27274,R
27274,Go
27275,Julia
27275,R
27275,Python
27276,Go
27276,Julia
27276,Python
27277,SQL
27277,Python
27278,R
27278,Julia
27278,Python
27279,Go
27279,Python
27280,Scala
27280,Python
27281,C++
27281,Bash
27281,Julia
27281,Python
27282,Go
27282,Python
27283,Python
27284,R
27284,C++
27284,Python
27285,Java
27285,Python
27286,Java
27286,Go
27286,Bash
27286,Python
27287,Go
27287,Scala
27287,Python
27288,C++
27288,Scala
27288,Python
27289,Julia
27289,Bash
27289,Scala
27289,Python
27290,SQL
27290,Python
27291,SQL
27292,Go
27292,Python
27293,R
27293,Python
27294,R
27294,Go
27294,Bash
27294,Python
27295,Scala
27295,Go
27295,Bash
27295,Python
27296,Java
27296,Julia
27296,Python
27297,Julia
27297,Python
27298,Go
27298,Julia
27298,Python
27299,Java
27299,Scala
27299,Go
27299,Python
27300,Java
27300,Julia
27300,Python
27301,Julia
27301,Go
27301,Python
27302,SQL
27302,Scala
27302,Python
27303,SQL
27303,C++
27303,Bash
27303,Python
27304,R
27304,Go
27304,Python
27305,R
27305,Java
27305,Python
27306,R
27306,Go
27306,Python
27307,Python
27307,Go
27307,SQL
27308,R
27308,Python
27309,Java
27309,Python
27310,SQL
27310,C++
27310,Python
27311,Julia
27311,C++
27311,Bash
27311,Python
27312,Java
27312,Julia
27312,Scala
27312,Python
27313,R
27313,SQL
27313,Julia
27313,Python
27314,SQL
27314,Bash
27314,R
27314,Python
27315,Scala
27315,Bash
27315,Java
27315,Python
27316,Bash
27316,Julia
27316,Go
27316,Python
27317,C++
27317,Python
27317,SQL
27318,SQL
27318,Python
27319,SQL
27319,Python
27320,Go
27320,C++
27320,Python
27321,Java
27321,Python
27322,C++
27322,Python
27323,C++
27323,Python
27324,Python
27324,R
27325,Bash
27325,Java
27325,Python
27326,Java
27326,Python
27327,Bash
27327,Julia
27327,Python
27328,C++
27328,SQL
27328,Python
27329,Bash
27329,SQL
27329,Julia
27329,Python
27330,Java
27330,C++
27330,Julia
27330,Python
27331,Julia
27331,Python
27332,SQL
27332,Scala
27332,Java
27332,Python
27333,Java
27333,Python
27334,Scala
27334,Python
27335,C++
27335,Python
27335,R
27336,Bash
27336,Python
27337,R
27337,Bash
27337,Python
27338,R
27338,Go
27338,Bash
27338,Python
27339,R
27339,Python
27340,R
27340,Java
27340,Python
27341,Bash
27341,C++
27341,Python
27342,Julia
27342,Bash
27342,Python
27343,R
27343,Scala
27343,Julia
27343,Python
27344,Bash
27344,Python
27345,Python
27346,Python
27346,Julia
27346,Java
27347,C++
27347,Java
27347,Scala
27347,Python
27348,R
27348,Python
27349,C++
27349,Bash
27349,Python
27350,Julia
27350,Python
27351,C++
27351,Python
27352,Bash
27352,Python
27352,Julia
27353,Scala
27353,Go
27353,Bash
27353,Python
27354,R
27354,Scala
27354,Python
27355,Bash
27355,SQL
27355,Python
27356,Julia
27356,Java
27356,R
27356,Python
27357,Go
27357,R
27357,Python
27358,Julia
27358,Python
27359,Julia
27359,Scala
27359,SQL
27359,Python
27360,Bash
27360,Scala
27360,Go
27360,Python
27361,Go
27361,Python
27362,R
27362,Python
27363,Scala
27363,Python
27364,C++
27364,R
27364,Python
27365,Bash
27365,Python
27366,C++
27366,Java
27366,Python
27367,Julia
27367,SQL
27367,Go
27367,Python
27368,Scala
27368,R
27368,Python
27369,C++
27369,Python
27370,Python
27371,R
27372,Java
27372,Bash
27372,Python
27373,R
27373,Scala
27373,Python
27374,Julia
27374,C++
27374,Scala
27374,Python
27375,Bash
27375,Java
27375,C++
27375,Python
27376,SQL
27376,Go
27376,Python
27377,Scala
27377,C++
27377,Python
27378,Julia
27378,Java
27378,Python
27379,R
27379,Python
27380,Python
27381,Go
27381,Python
27382,Scala
27382,Python
27383,Go
27383,Julia
27383,Python
27384,SQL
27384,Python
27385,R
27385,Python
27386,C++
27386,Python
27387,Scala
27387,Bash
27387,R
27387,Python
27388,R
27388,Scala
27388,C++
27388,Python
27389,Go
27389,Python
27390,Java
27390,SQL
27390,Python
27391,C++
27391,R
27391,Scala
27391,Python
27392,Go
27392,Julia
27392,Python
27393,Python
27393,Scala
27394,R
27394,Python
27395,Python
27395,SQL
27396,C++
27396,Scala
27396,Julia
27396,Python
27397,Scala
27397,C++
27397,Julia
27397,Python
27398,C++
27398,Java
27398,Python
27399,SQL
27399,R
27399,Java
27399,Python
27400,R
27400,C++
27400,Python
27401,R
27401,Python
27402,Java
27402,Python
27403,Python
27403,Bash
27403,Julia
27404,Java
27404,Bash
27404,Python
27405,Julia
27405,Python
27406,Python
27406,Go
27406,Julia
27407,Go
27407,Bash
27407,Python
27408,Python
27408,Julia
27409,R
27409,Python
27410,SQL
27410,Python
27411,Scala
27411,Python
27412,Go
27413,R
27413,Python
27413,Bash
27414,Scala
27414,SQL
27414,Python
27415,SQL
27415,Python
27415,Java
27416,Scala
27416,Python
27417,Scala
27417,R
27417,Java
27417,Python
27418,Python
27419,Bash
27419,Go
27419,Python
27420,Bash
27420,SQL
27420,Scala
27420,Python
27421,Julia
27421,C++
27421,Go
27421,Python
27422,Go
27422,Python
27423,C++
27423,Python
27424,Scala
27424,Python
27425,Java
27425,Python
27426,C++
27426,Python
27427,Python
27427,Java
27428,R
27428,Julia
27428,SQL
27428,Python
27429,Java
27429,Python
27430,Java
27430,Python
27431,Go
27431,R
27431,Java
27431,Python
27432,R
27432,Python
27433,R
27433,SQL
27433,Scala
27433,Python
27434,SQL
27434,Python
27435,SQL
27435,Python
27435,Julia
27436,R
27436,Python
27437,Python
27437,R
27437,Java
27438,Julia
27438,SQL
27438,Scala
27439,Julia
27439,SQL
27439,R
27439,Python
27440,Python
27441,Java
27441,Python
27442,Java
27442,Scala
27442,Python
27443,SQL
27443,Bash
27443,Python
27444,R
27444,C++
27444,Python
27445,Scala
27445,Java
27445,Python
27446,Bash
27446,Python
27446,Go
27447,R
27447,Go
27447,Julia
27447,Python
27448,R
27448,Java
27448,Bash
27448,Python
27449,Scala
27449,C++
27449,R
27449,Python
27450,Bash
27450,Java
27450,R
27450,Python
27451,C++
27451,Scala
27451,Python
27452,Bash
27452,Julia
27452,Go
27452,Python
27453,SQL
27453,Scala
27453,Python
27454,Julia
27454,Python
27455,Scala
27455,R
27455,Bash
27455,Python
27456,SQL
27456,Python
27457,SQL
27457,Julia
27457,Python
27458,Java
27458,SQL
27458,Python
27459,Julia
27459,Python
27460,Go
27460,Python
27461,Scala
27461,Python
27462,C++
27462,Python
27463,Scala
27463,Python
27464,Bash
27464,C++
27464,Python
27465,Julia
27465,C++
27465,Python
27466,R
27466,Python
27467,C++
27467,Julia
27467,Python
27468,Julia
27468,Python
27469,Java
27469,Julia
27469,Scala
27469,Python
27470,Julia
27470,Java
27470,Go
27470,Python
27471,Go
27471,Python
27472,Python
27473,Java
27473,Python
27474,Java
27474,Bash
27474,Python
27475,Bash
27475,Go
27475,Python
27476,Python
27477,Bash
27477,R
27477,C++
27477,Python
27478,SQL
27478,C++
27478,R
27478,Python
27479,Go
27479,Python
27480,Java
27480,Python
27481,R
27481,Python
27482,SQL
27482,Java
27482,Julia
27482,Python
27483,Scala
27483,SQL
27483,Bash
27483,Python
27484,Julia
27484,Scala
27484,Python
27485,Python
27485,C++
27485,Java
27486,Julia
27486,Python
27487,Java
27487,C++
27487,Python
27488,Java
27488,R
27488,Python
27489,Scala
27489,Python
27490,SQL
27490,C++
27490,R
27490,Python
27491,Scala
27491,Python
27492,Go
27492,Python
27493,SQL
27493,Python
27494,Java
27494,Python
27495,Java
27495,Python
27496,Scala
27496,R
27496,Python
27497,SQL
27497,Go
27497,Julia
27497,Python
27498,C++
27498,Python
27499,C++
27499,Scala
27499,Bash
27499,Python
27500,Java
27500,Julia
27500,C++
27500,Python
27501,R
27501,Julia
27501,Python
27502,Bash
27502,Python
27503,C++
27503,Julia
27503,Python
27504,Bash
27504,Julia
27505,Go
27505,Python
27506,Go
27506,Python
27507,R
27507,Python
27508,Bash
27508,Python
27509,Bash
27509,Python
27509,C++
27510,Julia
27510,R
27510,Java
27510,Python
27511,Scala
27511,Bash
27511,Python
27512,Bash
27512,Python
27513,Java
27513,Bash
27513,Python
27514,Scala
27514,Python
27515,C++
27515,Java
27515,Python
27516,C++
27516,Go
27516,Java
27516,Python
27517,Python
27517,R
27518,Java
27518,Go
27518,C++
27518,Python
27519,SQL
27519,Python
27520,Julia
27520,Java
27520,Python
27521,Python
27521,Go
27521,Scala
27522,Java
27522,Python
27522,Bash
27523,SQL
27523,Java
27523,Scala
27523,Python
27524,C++
27524,Java
27524,Python
27525,Python
27525,Julia
27525,R
27526,Scala
27526,Bash
27526,SQL
27526,Python
27527,Go
27527,R
27527,Python
27528,R
27528,Scala
27528,Python
27529,Python
27529,Scala
27530,Julia
27530,Python
27531,Python
27531,Julia
27532,C++
27532,Java
27532,Bash
27532,Python
27533,Java
27533,Go
27534,SQL
27534,Python
27535,C++
27535,Python
27536,Java
27536,Python
27537,Julia
27537,Go
27537,Bash
27538,C++
27538,Python
27539,Julia
27539,Python
27540,Scala
27540,R
27540,Python
27541,Go
27541,C++
27541,SQL
27541,Python
27542,Go
27542,R
27542,Python
27543,Scala
27543,Julia
27543,Bash
27543,Python
27544,Scala
27544,SQL
27544,Python
27545,Go
27545,Python
27545,Bash
27546,Python
27546,Java
27547,Java
27547,C++
27547,Go
27547,Python
27548,R
27548,Python
27549,Java
27549,Go
27550,SQL
27550,R
27550,Python
27551,C++
27551,Python
27552,C++
27552,Java
27552,Scala
27552,Python
27553,R
27554,Python
27554,Java
27554,R
27555,Java
27555,SQL
27555,Python
27556,Go
27556,SQL
27556,C++
27556,Python
27557,C++
27557,Python
27558,Bash
27558,Python
27559,Java
27559,Python
27559,Bash
27560,R
27560,C++
27560,Python
27561,Go
27561,Python
27562,Go
27562,Java
27562,Python
27563,Java
27563,Bash
27563,R
27563,Python
27564,SQL
27564,Python
27565,Go
27565,Bash
27565,Python
27566,Scala
27566,Python
27567,Julia
27567,R
27567,Python
27568,Java
27568,Bash
27568,R
27568,Python
27569,Java
27569,Scala
27569,Python
27570,Python
27570,C++
27570,SQL
27571,Python
27571,Go
27572,Java
27572,R
27572,Python
27573,Scala
27573,Python
27574,R
27574,Go
27574,C++
27574,Python
27575,Python
27576,Java
27576,C++
27576,SQL
27576,Python
27577,SQL
27577,Java
27577,Go
27577,Python
27578,R
27578,Julia
27578,Python
27579,Scala
27579,Python
27579,Bash
27580,Python
27580,Go
27580,Julia
27581,R
27581,Julia
27581,Python
27582,R
27582,Python
27583,C++
27583,SQL
27583,Python
27584,Bash
27584,Scala
27584,Python
27585,Java
27585,Python
27586,Java
27586,Python
27586,Scala
27587,Go
27587,R
27587,Python
27588,Java
27588,Python
27588,Julia
27589,SQL
27589,Python
27590,Bash
27590,Python
27590,Scala
27591,R
27591,Python
27592,C++
27592,Go
27592,Python
27593,Bash
27593,Go
27593,Python
27594,Python
27594,Scala
27595,Scala
27595,Go
27595,Python
27596,Go
27596,Python
27597,Bash
27597,Java
27597,Python
27598,Bash
27598,Go
27598,Python
27599,Scala
27599,Go
27599,Python
27600,Python
27600,SQL
27600,R
27601,Python
27601,R
27602,SQL
27602,Python
27603,Bash
27603,SQL
27603,Python
27604,Bash
27604,Python
27605,Scala
27605,Python
27605,Bash
27606,R
27606,Go
27606,Python
27607,R
27607,Julia
27607,Python
27608,R
27608,Scala
27608,Python
27609,Java
27609,Python
27610,Go
27610,Python
27611,C++
27611,SQL
27611,R
27611,Python
27612,Go
27612,Python
27612,R
27613,Java
27613,Julia
27613,Bash
27613,Python
27614,Python
27614,Go
27614,R
27615,Java
27615,Python
27616,Scala
27616,R
27616,Python
27617,SQL
27617,Python
27618,Java
27618,SQL
27618,R
27618,Python
27619,Julia
27619,Scala
27619,C++
27619,Python
27620,Bash
27620,Julia
27620,Python
27621,Bash
27621,Python
27622,C++
27622,Python
27623,R
27623,Python
27623,Julia
27624,C++
27624,Go
27624,Java
27624,Python
27625,Java
27625,Python
27625,Julia
27626,SQL
27626,Scala
27626,Python
27627,R
27627,Scala
27627,Python
27628,C++
27628,Julia
27628,R
27628,Python
27629,Go
27629,Python
27630,R
27630,Go
27630,Python
27631,Go
27631,Bash
27631,Python
27632,Scala
27632,Julia
27632,Go
27632,Python
27633,Julia
27633,Go
27633,Python
27634,SQL
27634,Python
27635,SQL
27635,Go
27635,Python
27636,Python
27636,C++
27636,R
27637,SQL
27637,Python
27638,Scala
27638,Go
27638,Python
27639,Python
27639,C++
27640,C++
27640,Scala
27640,Python
27641,Java
27641,Julia
27641,C++
27641,Python
27642,Python
27643,SQL
27643,Scala
27644,Bash
27644,Julia
27644,Python
27645,SQL
27645,Scala
27645,Python
27646,R
27646,Bash
27646,Java
27646,Python
27647,Bash
27647,Python
27648,Go
27648,Python
27649,C++
27649,Scala
27649,Go
27649,Python
27650,SQL
27650,Python
27651,Python
27651,SQL
27651,Julia
27652,R
27652,Python
27653,Julia
27653,C++
27653,Python
27654,Bash
27654,C++
27654,R
27654,Python
27655,SQL
27655,Julia
27655,Python
27656,SQL
27656,Python
27657,Julia
27657,Python
27658,R
27658,Go
27658,Python
27659,Bash
27659,Python
27660,Java
27660,Python
27661,Python
27661,R
27661,Scala
27662,Julia
27662,C++
27662,Python
27663,Scala
27663,Python
27664,Java
27664,Python
27665,Python
27666,Scala
27666,Java
27667,Java
27667,Python
27668,Julia
27668,Java
27668,Python
27669,Python
27670,R
27670,Julia
27670,Python
27671,Go
27671,SQL
27671,Python
27672,SQL
27672,Julia
27672,Python
27673,Bash
27673,Python
27674,C++
27674,Scala
27674,Bash
27674,Python
27675,R
27675,Python
27676,Scala
27676,Python
27677,R
27677,Go
27677,Julia
27677,Python
27678,C++
27678,Python
27679,SQL
27679,Bash
27679,Python
27680,Python
27680,SQL
27680,Bash
27681,R
27681,SQL
27681,Python
27682,Go
27682,Python
27683,SQL
27683,R
27683,Python
27684,Scala
27684,Python
27684,Julia
27685,Go
27685,Python
27686,Java
27686,Python
27687,R
27687,Scala
27687,Go
27687,Python
27688,Julia
27688,SQL
27688,C++
27688,Python
27689,Julia
27689,Bash
27689,Python
27690,R
27690,Python
27691,Julia
27691,Python
27692,R
27692,Python
27693,Julia
27693,Python
27694,Go
27694,Python
27695,Python
27696,Python
27696,R
27696,C++
27697,R
27697,Java
27697,Python
27698,Go
27698,Python
27699,Julia
27699,Python
27700,Go
27700,Python
27701,Julia
27701,Go
27701,Python
27702,Go
27702,Julia
27702,Python
27703,Julia
27703,Python
27704,Java
27704,Python
27705,R
27705,Python
27706,R
27706,Java
27706,Python
27707,Go
27707,Python
27708,Julia
27708,Java
27708,SQL
27708,Python
27709,SQL
27709,Java
27709,Julia
27709,Python
27710,Scala
27710,SQL
27710,Python
27711,R
27711,Python
27712,Bash
27712,Julia
27712,Python
27713,Bash
27713,Java
27713,Python
27714,Go
27714,Bash
27714,Python
27715,C++
27715,Java
27715,Scala
27715,Python
27716,SQL
27716,Python
27717,Bash
27717,Scala
27717,Python
27718,Python
27719,Bash
27719,Python
27720,Go
27720,R
27720,SQL
27720,Python
27721,Go
27721,Python
27722,Python
